county,fips,date,cases,deaths,prob_deaths,new_cases,new_deaths,new_prob_deaths,population,cases_per_100k,deaths_per_100k,prob_deaths_per_100k
st_marys,24037,2020-04-24,119,6,0,4,2,0,111531,106.69679281993348,5.379670226215133,0
talbot,24041,2020-04-24,23,1,0,0,0,0,37211,61.80967993335304,2.6873773884066536,0
washington,24043,2020-04-24,143,3,0,4,0,0,149811,95.45360487547643,2.002523179205799,0
wicomico,24045,2020-04-24,222,3,0,19,0,0,102172,217.28066397838936,2.936225188897154,0
worcester,24047,2020-04-24,44,0,0,5,0,0,51564,85.33085098130479,0,0
allegany,24001,2020-04-25,105,3,0,15,0,0,71977,145.87993386776333,4.167998110507523,0
anne_arundel,24003,2020-04-25,1430,62,8,57,6,1,567696,251.89538062625067,10.921338180998282,1.4092049265804234
baltimore,24005,2020-04-25,2387,69,10,153,4,2,827625,288.41564718320495,8.337109198006344,1.2082766953632382
baltimore_city,24510,2020-04-25,1791,72,6,63,7,0,614700,291.3616398243045,11.71303074670571,0.9760858955588092
calvert,24009,2020-04-25,130,7,0,5,0,0,91082,142.72853033530225,7.685382402670121,0
caroline,24011,2020-04-25,61,0,0,6,0,0,32875,185.55133079847909,0,0
carroll,24013,2020-04-25,384,36,0,12,2,0,167522,229.2236243597856,21.489714783729898,0
cecil,24015,2020-04-25,146,5,0,2,0,0,102517,142.41540427441302,4.877239872411405,0
charles,24017,2020-04-25,483,34,1,24,1,0,157671,306.33407538482027,21.563889364562918,0.6342320401342035
dorchester,24019,2020-04-25,38,2,0,6,0,0,32261,117.78928117541304,6.199435851337528,0
frederick,24021,2020-04-25,814,39,6,49,4,0,248472,327.6023052899321,15.695933545832125,2.4147590070510963
garrett,24023,2020-04-25,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-04-25,302,4,7,13,1,1,251025,120.306742356339,1.5934667861766756,2.7885668758091824
howard,24027,2020-04-25,686,15,1,44,1,0,315327,217.55193814674925,4.756966577552826,0.3171311051701884
kent,24029,2020-04-25,67,3,0,0,1,0,19593,341.95886285918436,15.31159087429184,0
montgomery,24031,2020-04-25,3483,152,19,256,17,0,1040133,334.86102258076613,14.613515771540756,1.8266894714425945
prince_georges,24033,2020-04-25,4795,162,11,392,15,0,906202,529.1314739980711,17.87680892339677,1.213857396033114
queen_annes,24035,2020-04-25,52,3,0,9,0,0,49355,105.35913281329145,6.078411508459123,0
somerset,24039,2020-04-25,14,0,0,1,0,0,25737,54.39639429614951,0,0
st_marys,24037,2020-04-25,124,6,0,5,0,0,111531,111.17985134177941,5.379670226215133,0
talbot,24041,2020-04-25,28,1,0,5,0,0,37211,75.2465668753863,2.6873773884066536,0
washington,24043,2020-04-25,154,3,0,11,0,0,149811,102.7961898658977,2.002523179205799,0
wicomico,24045,2020-04-25,242,4,0,20,1,0,102172,236.85549857103706,3.914966918529539,0
worcester,24047,2020-04-25,46,0,0,2,0,0,51564,89.20952602590955,0,0
allegany,24001,2020-04-26,113,3,0,8,0,0,71977,156.9945954957834,4.167998110507523,0
anne_arundel,24003,2020-04-26,1510,63,8,80,1,0,567696,265.9874298920549,11.097488796820834,1.4092049265804234
baltimore,24005,2020-04-26,2509,71,10,122,2,0,827625,303.1566228666365,8.57876453707899,1.2082766953632382
baltimore_city,24510,2020-04-26,1866,73,6,75,1,0,614700,303.5627135187896,11.875711729298844,0.9760858955588092
calvert,24009,2020-04-26,134,7,0,4,0,0,91082,147.12017742254233,7.685382402670121,0
caroline,24011,2020-04-26,63,0,0,2,0,0,32875,191.63498098859316,0,0
carroll,24013,2020-04-26,391,36,0,7,0,0,167522,233.40218001217752,21.489714783729898,0
cecil,24015,2020-04-26,154,5,0,8,0,0,102517,150.21898807027128,4.877239872411405,0
charles,24017,2020-04-26,504,34,1,21,0,0,157671,319.65294822763855,21.563889364562918,0.6342320401342035
dorchester,24019,2020-04-26,46,2,0,8,0,0,32261,142.58702458076314,6.199435851337528,0
frederick,24021,2020-04-26,834,39,6,20,0,0,248472,335.65150198010235,15.695933545832125,2.4147590070510963
garrett,24023,2020-04-26,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-04-26,319,4,7,17,0,0,251025,127.07897619758988,1.5934667861766756,2.7885668758091824
howard,24027,2020-04-26,707,15,1,21,0,0,315327,224.21169135532318,4.756966577552826,0.3171311051701884
kent,24029,2020-04-26,68,3,0,1,0,0,19593,347.0627264839484,15.31159087429184,0
montgomery,24031,2020-04-26,3645,160,20,162,8,1,1040133,350.43595386359243,15.382648180569216,1.922831022571152
prince_georges,24033,2020-04-26,4987,163,11,192,1,0,906202,550.3188030924673,17.987159595763416,1.213857396033114
queen_annes,24035,2020-04-26,53,3,0,1,0,0,49355,107.38526998277783,6.078411508459123,0
somerset,24039,2020-04-26,16,0,0,2,0,0,25737,62.167307767028014,0,0
st_marys,24037,2020-04-26,133,6,0,9,0,0,111531,119.2493566811021,5.379670226215133,0
talbot,24041,2020-04-26,34,1,0,6,0,0,37211,91.37083120582624,2.6873773884066536,0
washington,24043,2020-04-26,173,3,0,19,0,0,149811,115.47883666753442,2.002523179205799,0
wicomico,24045,2020-04-26,270,4,0,28,0,0,102172,264.26026700074385,3.914966918529539,0
worcester,24047,2020-04-26,48,0,0,2,0,0,51564,93.08820107051432,0,0
allegany,24001,2020-04-27,114,4,0,1,1,0,71977,158.3839281992859,5.55733081401003,0
anne_arundel,24003,2020-04-27,1544,66,8,34,3,0,567696,271.97655083002167,11.625940644288493,1.4092049265804234
baltimore,24005,2020-04-27,2548,87,11,39,16,1,827625,307.8689019785531,10.512007249660172,1.329104364899562
baltimore_city,24510,2020-04-27,1933,82,6,67,9,0,614700,314.4623393525297,13.339840572637058,0.9760858955588092
calvert,24009,2020-04-27,138,7,0,4,0,0,91082,151.5118245097824,7.685382402670121,0
caroline,24011,2020-04-27,68,0,0,5,0,0,32875,206.84410646387835,0,0
carroll,24013,2020-04-27,403,37,0,12,1,0,167522,240.56541827342082,22.086651305500173,0
cecil,24015,2020-04-27,163,5,0,9,0,0,102517,158.99801984061182,4.877239872411405,0
charles,24017,2020-04-27,529,36,1,25,2,0,157671,335.50874923099366,22.832353444831327,0.6342320401342035
dorchester,24019,2020-04-27,51,2,0,5,0,0,32261,158.08561420910698,6.199435851337528,0
frederick,24021,2020-04-27,865,42,6,31,3,0,248472,348.1277568498664,16.903313049357674,2.4147590070510963
garrett,24023,2020-04-27,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-04-27,352,4,7,33,0,0,251025,140.22507718354746,1.5934667861766756,2.7885668758091824
howard,24027,2020-04-27,778,16,1,71,1,0,315327,246.72799982240656,5.074097682723014,0.3171311051701884
kent,24029,2020-04-27,70,4,0,2,1,0,19593,357.27045373347624,20.415454499055784,0
montgomery,24031,2020-04-27,3843,190,20,198,30,0,1040133,369.47198098704683,18.266894714425945,1.922831022571152
prince_georges,24033,2020-04-27,5263,187,11,276,24,0,906202,580.7755886656618,20.63557573256294,1.213857396033114
queen_annes,24035,2020-04-27,54,3,0,1,0,0,49355,109.41140715226422,6.078411508459123,0
somerset,24039,2020-04-27,19,0,0,3,0,0,25737,73.82367797334577,0,0
st_marys,24037,2020-04-27,144,6,0,11,0,0,111531,129.1120854291632,5.379670226215133,0
talbot,24041,2020-04-27,34,1,0,0,0,0,37211,91.37083120582624,2.6873773884066536,0
washington,24043,2020-04-27,181,3,0,8,0,0,149811,120.8188984787499,2.002523179205799,0
wicomico,24045,2020-04-27,336,5,0,66,1,0,102172,328.8572211564812,4.893708648161923,0
worcester,24047,2020-04-27,53,0,0,5,0,0,51564,102.78488868202622,0,0
allegany,24001,2020-04-28,115,5,0,1,1,0,71977,159.7732609027884,6.946663517512539,0
anne_arundel,24003,2020-04-28,1571,70,8,27,4,0,567696,276.7326174572306,12.330543107578704,1.4092049265804234
baltimore,24005,2020-04-28,2631,94,13,83,7,2,827625,317.8975985500679,11.357800936414439,1.5707597039722094
baltimore_city,24510,2020-04-28,1977,83,7,44,1,1,614700,321.6203025866276,13.502521555230194,1.138766878151944
calvert,24009,2020-04-28,139,8,0,1,1,0,91082,152.6097362815924,8.783294174480138,0
caroline,24011,2020-04-28,69,0,0,1,0,0,32875,209.88593155893534,0,0
carroll,24013,2020-04-28,416,44,0,13,7,0,167522,248.32559305643437,26.265206957892097,0
cecil,24015,2020-04-28,163,6,0,0,1,0,102517,158.99801984061182,5.852687846893685,0
charles,24017,2020-04-28,539,38,1,10,2,0,157671,341.8510696323357,24.100817525099732,0.6342320401342035
dorchester,24019,2020-04-28,52,2,0,1,0,0,32261,161.18533213477573,6.199435851337528,0
frederick,24021,2020-04-28,870,42,6,5,0,0,248472,350.140056022409,16.903313049357674,2.4147590070510963
garrett,24023,2020-04-28,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-04-28,358,6,7,6,2,0,251025,142.61527736281246,2.3902001792650136,2.7885668758091824
howard,24027,2020-04-28,802,17,1,24,1,0,315327,254.33914634649108,5.391228787893203,0.3171311051701884
kent,24029,2020-04-28,73,4,0,3,0,0,19593,372.58204460776807,20.415454499055784,0
montgomery,24031,2020-04-28,4003,201,20,160,11,0,1040133,384.85462916761605,19.32445177684008,1.922831022571152
prince_georges,24033,2020-04-28,5496,195,11,233,8,0,906202,606.4872953270904,21.51838111149611,1.213857396033114
queen_annes,24035,2020-04-28,55,4,0,1,1,0,49355,111.43754432175058,8.104548677945496,0
somerset,24039,2020-04-28,20,0,0,1,0,0,25737,77.70913470878502,0,0
st_marys,24037,2020-04-28,145,7,0,1,1,0,111531,130.0086971335324,6.276281930584322,0
talbot,24041,2020-04-28,34,1,0,0,0,0,37211,91.37083120582624,2.6873773884066536,0
washington,24043,2020-04-28,187,3,0,6,0,0,149811,124.82394483716149,2.002523179205799,0
wicomico,24045,2020-04-28,340,5,0,4,0,0,102172,332.7721880750107,4.893708648161923,0
worcester,24047,2020-04-28,54,1,0,1,1,0,51564,104.7242262043286,1.9393375223023814,0
allegany,24001,2020-04-29,116,6,0,1,1,0,71977,161.1625936062909,8.335996221015046,0
anne_arundel,24003,2020-04-29,1662,75,8,91,5,0,567696,292.76232349708295,13.211296186691468,1.4092049265804234
baltimore,24005,2020-04-29,2740,104,14,109,10,1,827625,331.0678145295273,12.566077631777675,1.6915873735085334
baltimore_city,24510,2020-04-29,2014,94,7,37,11,0,614700,327.6394989425736,15.292012363754678,1.138766878151944
calvert,24009,2020-04-29,142,8,0,3,0,0,91082,155.90347159702247,8.783294174480138,0
caroline,24011,2020-04-29,69,0,0,0,0,0,32875,209.88593155893534,0,0
carroll,24013,2020-04-29,421,45,0,5,1,0,167522,251.31027566528576,26.86214347966237,0
cecil,24015,2020-04-29,164,8,0,1,2,0,102517,159.97346781509407,7.803583795858248,0
charles,24017,2020-04-29,551,41,1,12,3,0,157671,349.4618541139462,26.00351364550234,0.6342320401342035
dorchester,24019,2020-04-29,51,2,0,0,0,0,32261,158.08561420910698,6.199435851337528,0
frederick,24021,2020-04-29,893,45,6,23,3,0,248472,359.3966322161048,18.110692552883222,2.4147590070510963
garrett,24023,2020-04-29,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-04-29,371,6,7,13,0,0,251025,147.79404441788668,2.3902001792650136,2.7885668758091824
howard,24027,2020-04-29,831,18,1,29,1,0,315327,263.5359483964266,5.708359893063391,0.3171311051701884
kent,24029,2020-04-29,73,4,0,0,0,0,19593,372.58204460776807,20.415454499055784,0
montgomery,24031,2020-04-29,4152,218,24,149,17,4,1040133,399.17972028577117,20.958858146025555,2.3073972270853824
prince_georges,24033,2020-04-29,5738,213,11,242,18,0,906202,633.192158039819,23.504693214095752,1.213857396033114
queen_annes,24035,2020-04-29,55,4,0,0,0,0,49355,111.43754432175058,8.104548677945496,0
somerset,24039,2020-04-29,21,0,0,1,0,0,25737,81.59459144422428,0,0
st_marys,24037,2020-04-29,145,7,1,0,0,1,111531,130.0086971335324,6.276281930584322,0.8966117043691888
talbot,24041,2020-04-29,34,1,0,0,0,0,37211,91.37083120582624,2.6873773884066536,0
washington,24043,2020-04-29,197,3,0,10,0,0,149811,131.49902210118083,2.002523179205799,0
wicomico,24045,2020-04-29,350,7,0,10,2,0,102172,342.5596053713346,6.851192107426693,0
worcester,24047,2020-04-29,55,2,0,1,1,0,51564,106.66356372663098,3.878675044604763,0
allegany,24001,2020-04-30,118,7,0,2,1,0,71977,163.94125901329593,9.725328924517553,0
anne_arundel,24003,2020-04-30,1725,83,8,63,8,0,567696,303.85981229390376,14.620501113271894,1.4092049265804234
baltimore,24005,2020-04-30,2831,110,13,91,6,0,827625,342.06313245733276,13.291043648995622,1.5707597039722094
baltimore_city,24510,2020-04-30,2068,104,8,54,10,1,614700,336.4242720026029,16.918822189686026,1.301447860745079
calvert,24009,2020-04-30,150,8,0,8,0,0,91082,164.68676577150262,8.783294174480138,0
caroline,24011,2020-04-30,71,0,0,2,0,0,32875,215.9695817490494,0,0
carroll,24013,2020-04-30,436,46,0,15,1,0,167522,260.2643234918399,27.45908000143265,0
cecil,24015,2020-04-30,167,8,0,3,0,0,102517,162.89981173854093,7.803583795858248,0
charles,24017,2020-04-30,564,43,1,13,2,0,157671,357.7068706356908,27.27197772577075,0.6342320401342035
dorchester,24019,2020-04-30,51,2,0,0,0,0,32261,158.08561420910698,6.199435851337528,0
frederick,24021,2020-04-30,918,49,7,25,4,1,248472,369.4581280788177,19.720531890917286,2.817218841559612
garrett,24023,2020-04-30,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-04-30,414,6,7,43,0,0,251025,164.9238123692859,2.3902001792650136,2.7885668758091824
howard,24027,2020-04-30,867,18,1,36,0,0,315327,274.95266818255334,5.708359893063391,0.3171311051701884
kent,24029,2020-04-30,79,5,0,6,1,0,19593,403.2052263563518,25.519318123819733,0
montgomery,24031,2020-04-30,4300,229,26,148,11,2,1040133,413.4086698527977,22.01641520843969,2.4996803293424974
prince_georges,24033,2020-04-30,6043,229,11,305,16,0,906202,666.8491131116461,25.2703039719621,1.213857396033114
queen_annes,24035,2020-04-30,52,6,0,0,2,0,49355,105.35913281329145,12.156823016918246,0
somerset,24039,2020-04-30,26,0,0,5,0,0,25737,101.02187512142052,0,0
st_marys,24037,2020-04-30,150,7,1,5,0,0,111531,134.4917556553783,6.276281930584322,0.8966117043691888
talbot,24041,2020-04-30,35,1,0,1,0,0,37211,94.0582085942329,2.6873773884066536,0
washington,24043,2020-04-30,206,4,0,9,1,0,149811,137.50659163879823,2.6700309056077325,0
wicomico,24045,2020-04-30,406,7,0,56,0,0,102172,397.36914223074814,6.851192107426693,0
worcester,24047,2020-04-30,61,2,0,6,0,0,51564,118.29958886044527,3.878675044604763,0
allegany,24001,2020-05-01,118,7,0,0,0,0,71977,163.94125901329593,9.725328924517553,0
anne_arundel,24003,2020-05-01,1807,82,8,82,0,0,567696,318.3041627913531,14.444350497449339,1.4092049265804234
baltimore,24005,2020-05-01,3013,116,13,182,6,0,827625,364.0537683129437,14.016009666213565,1.5707597039722094
baltimore_city,24510,2020-05-01,2162,106,9,94,2,1,614700,351.71628436635757,17.244184154872293,1.4641288433382138
calvert,24009,2020-05-01,161,9,0,11,1,0,91082,176.76379526141278,9.881205946290157,0
caroline,24011,2020-05-01,74,0,0,3,0,0,32875,225.0950570342205,0,0
carroll,24013,2020-05-01,460,46,0,24,0,0,167522,274.5908000143265,27.45908000143265,0
cecil,24015,2020-05-01,176,8,0,9,0,0,102517,171.67884350888144,7.803583795858248,0
charles,24017,2020-05-01,611,44,2,47,1,1,157671,387.51577652199836,27.906209765904954,1.268464080268407
dorchester,24019,2020-05-01,54,2,0,3,0,0,32261,167.38476798611327,6.199435851337528,0
frederick,24021,2020-05-01,942,49,7,24,0,0,248472,379.1171641070221,19.720531890917286,2.817218841559612
garrett,24023,2020-05-01,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-05-01,437,9,6,23,3,0,251025,174.08624638980183,3.58530026889752,2.3902001792650136
howard,24027,2020-05-01,896,18,1,29,0,0,315327,284.14947023248885,5.708359893063391,0.3171311051701884
kent,24029,2020-05-01,86,4,0,7,0,0,19593,438.9322717296994,20.415454499055784,0
montgomery,24031,2020-05-01,4754,236,26,454,7,0,1040133,457.05693406516286,22.689406066339593,2.4996803293424974
prince_georges,24033,2020-05-01,6735,231,12,692,2,1,906202,743.2117783893658,25.491005316695393,1.3242080683997608
queen_annes,24035,2020-05-01,52,7,0,0,1,0,49355,105.35913281329145,14.182960186404621,0
somerset,24039,2020-05-01,30,0,0,4,0,0,25737,116.56370206317753,0,0
st_marys,24037,2020-05-01,159,7,0,9,0,0,111531,142.561260994701,6.276281930584322,0
talbot,24041,2020-05-01,35,1,0,0,0,0,37211,94.0582085942329,2.6873773884066536,0
washington,24043,2020-05-01,216,4,0,10,0,0,149811,144.18166890281756,2.6700309056077325,0
wicomico,24045,2020-05-01,425,7,0,19,0,0,102172,415.96523509376345,6.851192107426693,0
worcester,24047,2020-05-01,65,2,1,4,0,1,51564,126.05693894965479,3.878675044604763,1.9393375223023814
allegany,24001,2020-05-02,121,8,0,3,1,0,71977,168.10925712380345,11.11466162802006,0
anne_arundel,24003,2020-05-02,1885,86,8,78,4,0,567696,332.0439108255122,15.14895296073955,1.4092049265804234
baltimore,24005,2020-05-02,3183,125,14,170,9,1,827625,384.59447213411875,15.103458692040478,1.6915873735085334
baltimore_city,24510,2020-05-02,2237,117,9,75,11,0,614700,363.9173580608427,19.03367496339678,1.4641288433382138
calvert,24009,2020-05-02,160,10,1,0,1,1,91082,175.66588348960278,10.979117718100174,1.0979117718100173
caroline,24011,2020-05-02,79,0,0,5,0,0,32875,240.30418250950572,0,0
carroll,24013,2020-05-02,480,46,0,20,0,0,167522,286.52953044973196,27.45908000143265,0
cecil,24015,2020-05-02,187,8,0,11,0,0,102517,182.40877122818654,7.803583795858248,0
charles,24017,2020-05-02,622,45,2,11,1,0,157671,394.49232896347456,28.54044180603916,1.268464080268407
dorchester,24019,2020-05-02,59,2,0,5,0,0,32261,182.88335761445708,6.199435851337528,0
frederick,24021,2020-05-02,976,52,7,34,3,0,248472,392.80079848031164,20.927911394442834,2.817218841559612
garrett,24023,2020-05-02,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-05-02,468,10,6,31,1,0,251025,186.43561398267104,3.9836669654416887,2.3902001792650136
howard,24027,2020-05-02,931,19,1,35,1,0,315327,295.2490589134454,6.02549099823358,0.3171311051701884
kent,24029,2020-05-02,80,4,0,0,0,0,19593,408.30908998111573,20.415454499055784,0
montgomery,24031,2020-05-02,4919,256,26,165,20,0,1040133,472.92029000137484,24.612237088910746,2.4996803293424974
prince_georges,24033,2020-05-02,7041,257,12,306,26,0,906202,776.9790841335596,28.36012279822821,1.3242080683997608
queen_annes,24035,2020-05-02,57,8,0,5,1,0,49355,115.48981866072333,16.209097355890993,0
somerset,24039,2020-05-02,32,0,0,2,0,0,25737,124.33461553405603,0,0
st_marys,24037,2020-05-02,164,7,0,5,0,0,111531,147.04431951654695,6.276281930584322,0
talbot,24041,2020-05-02,39,1,0,4,0,0,37211,104.8077181478595,2.6873773884066536,0
washington,24043,2020-05-02,225,6,0,9,2,0,149811,150.18923844043493,4.005046358411598,0
wicomico,24045,2020-05-02,452,10,0,27,3,0,102172,442.3912617938379,9.787417296323847,0
worcester,24047,2020-05-02,72,2,1,7,0,0,51564,139.63230160577146,3.878675044604763,1.9393375223023814
allegany,24001,2020-05-03,124,12,0,3,4,0,71977,172.27725523431096,16.671992442030092,0
anne_arundel,24003,2020-05-03,1959,88,8,74,2,0,567696,345.07905639638113,15.501254192384657,1.4092049265804234
baltimore,24005,2020-05-03,3301,133,14,118,8,0,827625,398.85213713940493,16.070080048331068,1.6915873735085334
baltimore_city,24510,2020-05-03,2319,120,9,82,3,0,614700,377.25719863347973,19.521717911176182,1.4641288433382138
calvert,24009,2020-05-03,162,10,1,2,0,0,91082,177.8617070332228,10.979117718100174,1.0979117718100173
caroline,24011,2020-05-03,95,0,0,16,0,0,32875,288.97338403041823,0,0
carroll,24013,2020-05-03,494,46,0,14,0,0,167522,294.88664175451584,27.45908000143265,0
cecil,24015,2020-05-03,188,9,0,1,1,0,102517,183.38421920266882,8.779031770340529,0
charles,24017,2020-05-03,637,47,3,15,2,1,157671,404.00580956548765,29.808905886307564,1.9026961204026105
dorchester,24019,2020-05-03,71,2,0,12,0,0,32261,220.07997272248227,6.199435851337528,0
frederick,24021,2020-05-03,1004,54,7,28,2,0,248472,404.06967384655013,21.732831063459866,2.817218841559612
garrett,24023,2020-05-03,4,0,0,0,0,0,29376,13.616557734204795,0,0
harford,24025,2020-05-03,479,10,6,11,0,0,251025,190.8176476446569,3.9836669654416887,2.3902001792650136
howard,24027,2020-05-03,969,19,1,38,0,0,315327,307.3000409099126,6.02549099823358,0.3171311051701884
kent,24029,2020-05-03,91,6,0,11,2,0,19593,464.45158985351907,30.62318174858368,0
montgomery,24031,2020-05-03,5150,268,27,231,12,1,1040133,495.12898831207167,25.765935702453437,2.595821880471055
prince_georges,24033,2020-05-03,7333,265,12,292,8,0,906202,809.2014804646205,29.24292817716138,1.3242080683997608
queen_annes,24035,2020-05-03,60,8,0,3,0,0,49355,121.56823016918246,16.209097355890993,0
somerset,24039,2020-05-03,33,0,0,1,0,0,25737,128.2200722694953,0,0
